ID;Name;Sex;Age;NOC;Year;Sport;Medal
6971;Nataa Bajin-ljepica;F;26;YUG;1972;Gymnastics;NA
6971;Nataa Bajin-ljepica;F;26;YUG;1972;Gymnastics;NA
6971;Nataa Bajin-ljepica;F;26;YUG;1972;Gymnastics;NA
6971;Nataa Bajin-ljepica;F;26;YUG;1972;Gymnastics;NA
6971;Nataa Bajin-ljepica;F;26;YUG;1972;Gymnastics;NA
6971;Nataa Bajin-ljepica;F;26;YUG;1972;Gymnastics;NA
6972;Kroly Bajk;M;20;HUN;1964;Wrestling;NA
6972;Kroly Bajk;M;24;HUN;1968;Wrestling;Bronze
6972;Kroly Bajk;M;24;HUN;1968;Wrestling;NA
6972;Kroly Bajk;M;28;HUN;1972;Wrestling;Bronze
6973;Vesna Bajkua;F;18;YUG;1988;Basketball;Silver
6974;Danijel Bajlo;M;23;CRO;1996;Rowing;NA
6975;Josip Bajlo;M;28;YUG;1972;Rowing;NA
6976;Romano Bajlo;M;26;YUG;1972;Rowing;NA
6977;Mohammad Reza Bajool;M;28;IRI;1988;Cycling;NA
6978;Marek Antoni Bajor;M;22;POL;1992;Football;Silver
6979;"Fatmire ""Lira"" Bajramaj (-Alushi)";F;20;GER;2008;Football;Bronze
6980;Muhammad Asif Bajwa;M;20;PAK;1992;Hockey;Bronze
6981;Nawaz Khizar Bajwa;M;22;PAK;1964;Hockey;Silver
6982;Boena Bk (-Siemieniec);F;26;POL;1992;Badminton;NA
6982;Boena Bk (-Siemieniec);F;26;POL;1992;Badminton;NA
6983;Bak Ji-Yun;F;23;KOR;2016;Judo;NA
6984;Keld Egon Bak;M;28;DEN;1972;Football;NA
6985;Krystian Bk;M;23;POL;1980;Hockey;NA
6986;Lars Ytting Bak;M;32;DEN;2012;Cycling;NA
6986;Lars Ytting Bak;M;32;DEN;2012;Cycling;NA
6987;Bak Sung-Wun;M;23;PRK;1964;Speed Skating;NA
6988;Bak Wol-Ja;F;19;PRK;1964;Speed Skating;NA
6989;Jzsef Bakai;M;30;HUN;1972;Athletics;NA
6990;Olga Bakaldina;F;15;RUS;2000;Swimming;NA
6990;Olga Bakaldina;F;15;RUS;2000;Swimming;NA
6990;Olga Bakaldina;F;15;RUS;2000;Swimming;NA
6991;Clara Monika Bakale;F;17;CGO;1996;Swimming;NA
6991;Clara Monika Bakale;F;21;CGO;2000;Swimming;NA
6991;Clara Monika Bakale;F;25;CGO;2004;Swimming;NA
6992;Emile Rony Bakale;M;16;CGO;2004;Swimming;NA
6992;Emile Rony Bakale;M;20;CGO;2008;Swimming;NA
6992;Emile Rony Bakale;M;24;CGO;2012;Swimming;NA
6993;Igor Grigoryevich Bakalov;M;24;URS;1964;Shooting;NA
6993;Igor Grigoryevich Bakalov;M;32;URS;1972;Shooting;NA
6994;"Ladislava Aloisie ""Laddie"" Bakanic (Hniz-)";F;24;USA;1948;Gymnastics;Bronze
6995;Mohamed Ridjali Bakar;M;23;COM;1996;Athletics;NA
6996;Mohd Bakar;M;27;MAS;1972;Football;NA
6997;Nor Azlan Bakar;M;22;MAS;2000;Hockey;NA
6998;Salaheddine Bakar Al-Safi;M;20;QAT;2000;Athletics;NA
6998;Salaheddine Bakar Al-Safi;M;20;QAT;2000;Athletics;NA
6999;Airat Bakare;F;21;NGR;1988;Athletics;NA
6999;Airat Bakare;F;21;NGR;1988;Athletics;NA
7000;"Oluwadamilola ""Dami"" Bakare";M;23;GBR;2012;Volleyball;NA
7001;Musa Bakare;M;21;NGR;1992;Swimming;NA
7001;Musa Bakare;M;21;NGR;1992;Swimming;NA
7002;Peter Oluwaclamilare K. Bakare;M;23;GBR;2012;Volleyball;NA
7003;Grace Bakari;F;30;GHA;1984;Athletics;NA
7003;Grace Bakari;F;30;GHA;1984;Athletics;NA
7004;Frano Bakari;M;23;CRO;2000;Athletics;NA
7005;Yury Bakarinov;M;26;URS;1964;Athletics;NA
7006;Veljko Bakaun;M;28;YUG;1948;Water Polo;NA
7006;Veljko Bakaun;M;32;YUG;1952;Water Polo;Silver
7007;Aleksandr Bakatin;M;NA;URS;1952;Diving;NA
7008;Efthymios Bakatsias;M;28;GRE;1996;Basketball;NA
7009;Tatyana Bakatyuk (-Amanzhol);F;22;KAZ;2008;Wrestling;NA
7010;Bevyn H. Baker;M;23;AUS;1960;Athletics;NA
7011;"Wiliam Robert ""Bill"" Baker";M;23;USA;1980;Ice Hockey;Gold
7012;"Robert Oscar ""Bob"" Baker";M;21;USA;1948;Ice Hockey;NA
7013;Brian Richard Baker;M;31;USA;2016;Tennis;NA
7013;Brian Richard Baker;M;31;USA;2016;Tennis;NA
7014;"Christopher Edwin ""Chris"" Baker";M;25;GBR;2016;Athletics;NA
7015;David Baker;M;30;GBR;1996;Cycling;NA
7016;Georgia Baker;F;21;AUS;2016;Cycling;NA
7017;Benjamin Howard Baker;M;20;GBR;1912;Athletics;NA
7017;Benjamin Howard Baker;M;20;GBR;1912;Athletics;NA
7017;Benjamin Howard Baker;M;28;GBR;1920;Athletics;NA
7017;Benjamin Howard Baker;M;28;GBR;1920;Athletics;NA
7018;Joann Elaine Baker (-Anderson);F;15;CAN;1976;Swimming;NA
7018;Joann Elaine Baker (-Anderson);F;15;CAN;1976;Swimming;NA
7018;Joann Elaine Baker (-Anderson);F;15;CAN;1976;Swimming;NA
7019;John David Baker;M;21;GBR;1972;Diving;NA
7020;Kathleen Baker;F;19;USA;2016;Swimming;Silver
7020;Kathleen Baker;F;19;USA;2016;Swimming;Gold
7021;Keshia Chantay Baker (-Kirtz);F;24;USA;2012;Athletics;Gold
7022;Laurie Baker (-Mutch);F;21;USA;1998;Ice Hockey;Gold
7022;Laurie Baker (-Mutch);F;25;USA;2002;Ice Hockey;Silver
7023;"Leonard William ""Lennie"" Baker";M;29;GBR;1948;Ice Hockey;NA
7024;Lorraine Baker (-Strain);F;20;GBR;1984;Athletics;NA
7024;Lorraine Baker (-Strain);F;28;GBR;1992;Athletics;NA
7025;Malcolm Perkins Baker;M;22;USA;1992;Rowing;NA
7026;Mashu Baker;M;21;JPN;2016;Judo;Gold
7027;Nicholas Baker;M;31;CAY;1988;Cycling;NA
7028;Olivia Eileen Baker;F;21;NZL;2000;Weightlifting;NA
7029;P. A. Baker;M;NA;GBR;1908;Gymnastics;NA
7030;Perry Baker;M;30;USA;2016;Rugby Sevens;NA
7031;Philip John Baker (-Noel-Baker);M;22;GBR;1912;Athletics;NA
7031;Philip John Baker (-Noel-Baker);M;22;GBR;1912;Athletics;NA
7031;Philip John Baker (-Noel-Baker);M;30;GBR;1920;Athletics;NA
7031;Philip John Baker (-Noel-Baker);M;30;GBR;1920;Athletics;Silver
7032;Philippa June Baker (-Hogan);F;29;NZL;1992;Rowing;NA
7032;Philippa June Baker (-Hogan);F;33;NZL;1996;Rowing;NA
7033;Roger Lewis Baker;M;26;USA;1972;Handball;NA
7033;Roger Lewis Baker;M;29;USA;1976;Handball;NA
7034;Shakira Baker;F;24;NZL;2016;Rugby Sevens;Silver
7035;Jack Shirley Baker;M;37;USA;1932;Art Competitions;NA
7035;Jack Shirley Baker;M;37;USA;1932;Art Competitions;NA
7036;Simon Francis Baker;M;26;AUS;1984;Athletics;NA
7036;Simon Francis Baker;M;30;AUS;1988;Athletics;NA
7036;Simon Francis Baker;M;30;AUS;1988;Athletics;NA
7036;Simon Francis Baker;M;34;AUS;1992;Athletics;NA
7036;Simon Francis Baker;M;38;AUS;1996;Athletics;NA
7037;"Reginald Leslie ""Snowy"" Baker";M;24;ANZ;1908;Diving;NA
7037;"Reginald Leslie ""Snowy"" Baker";M;24;ANZ;1908;Boxing;Silver
7037;"Reginald Leslie ""Snowy"" Baker";M;24;ANZ;1908;Swimming;NA
7038;Walter Thane Baker;M;20;USA;1952;Athletics;Silver
7038;Walter Thane Baker;M;25;USA;1956;Athletics;Silver
7038;Walter Thane Baker;M;25;USA;1956;Athletics;Bronze
7038;Walter Thane Baker;M;25;USA;1956;Athletics;Gold
7039;Vanessa Anne Baker;F;22;AUS;1996;Diving;NA
7040;"Vincent Lamont ""Vin"" Baker";M;28;USA;2000;Basketball;Gold
7041;Wendy Baker;F;24;CAN;1988;Hockey;NA
7042;Yvette Baker;F;20;GBR;2012;Synchronized Swimming;NA
7043;Michael J. Baker-Harber;M;30;GBR;1976;Sailing;NA
7044;David Bake;M;27;CZE;2010;Snowboarding;NA
7044;David Bake;M;31;CZE;2014;Snowboarding;NA
7045;Milan Bake;M;29;TCH;1992;Shooting;NA
7045;Milan Bake;M;29;TCH;1992;Shooting;NA
7045;Milan Bake;M;33;CZE;1996;Shooting;NA
7045;Milan Bake;M;33;CZE;1996;Shooting;NA
7046;Mansoor Bakheet;M;NA;QAT;1984;Football;NA
7047;Mohammed Abduh Bakhet;M;24;QAT;2012;Athletics;NA
7048;Amina Barsham Bakhit;F;21;SUD;2012;Athletics;NA
7048;Amina Barsham Bakhit;F;25;SUD;2016;Athletics;NA
7049;Lal Bakhsh;M;20;PAK;1964;Cycling;NA
7050;Mohammad Tawfiq Bakhshi;M;30;AFG;2016;Judo;NA
7051;Ali Bakhta;M;22;ALG;1984;Athletics;NA
7052;Norayr Bakhtamyan;M;33;ARM;2004;Shooting;NA
7052;Norayr Bakhtamyan;M;33;ARM;2004;Shooting;NA
7052;Norayr Bakhtamyan;M;37;ARM;2008;Shooting;NA
7052;Norayr Bakhtamyan;M;37;ARM;2008;Shooting;NA
7052;Norayr Bakhtamyan;M;41;ARM;2012;Shooting;NA
7052;Norayr Bakhtamyan;M;41;ARM;2012;Shooting;NA
7053;Bakhvain Buyadaa;M;26;MGL;1972;Judo;NA
7053;Bakhvain Buyadaa;M;30;MGL;1976;Judo;NA
7054;Andrey Pavlovich Bakhvalov;M;24;URS;1988;Speed Skating;NA
7054;Andrey Pavlovich Bakhvalov;M;28;EUN;1992;Speed Skating;NA
7054;Andrey Pavlovich Bakhvalov;M;30;RUS;1994;Speed Skating;NA
7054;Andrey Pavlovich Bakhvalov;M;30;RUS;1994;Speed Skating;NA
7055;Yekaterina Aleksandrovna Bakhvalova;F;32;RUS;2004;Athletics;NA
7056;Abdullah Hel Baki;M;27;BAN;2016;Shooting;NA
7057;Micha Bkiewicz;M;23;POL;2004;Volleyball;NA
7058;Abdel Atif Bakir;M;23;ALG;1980;Handball;NA
7059;Fatih Bakir;M;23;TUR;2000;Wrestling;NA
7060;Hamada Mohamed Bakir El-Nakib;M;22;EGY;1996;Handball;NA
7060;Hamada Mohamed Bakir El-Nakib;M;26;EGY;2000;Handball;NA
7060;Hamada Mohamed Bakir El-Nakib;M;30;EGY;2004;Handball;NA
7060;Hamada Mohamed Bakir El-Nakib;M;34;EGY;2008;Handball;NA
7061;Naima Bakkal;F;25;MAR;2016;Taekwondo;NA
7062;Otman Bakkal;M;23;NED;2008;Football;NA
7063;"William Helmer ""Bill"" Bakke";M;21;USA;1968;Ski Jumping;NA
7063;"William Helmer ""Bill"" Bakke";M;21;USA;1968;Ski Jumping;NA
7064;Randi Nilsine Bakke (-Gjertsen);F;31;NOR;1936;Figure Skating;NA
7065;Trine Bakke-Rognmo;F;19;NOR;1994;Alpine Skiing;NA
7065;Trine Bakke-Rognmo;F;19;NOR;1994;Alpine Skiing;NA
7065;Trine Bakke-Rognmo;F;23;NOR;1998;Alpine Skiing;NA
7065;Trine Bakke-Rognmo;F;27;NOR;2002;Alpine Skiing;NA
7066;Anders Bakken;M;24;NOR;1980;Cross Country Skiing;NA
7067;Bjrn Bakken;M;27;NOR;1968;Shooting;NA
7067;Bjrn Bakken;M;27;NOR;1968;Shooting;NA
7067;Bjrn Bakken;M;27;NOR;1968;Shooting;NA
7067;Bjrn Bakken;M;31;NOR;1972;Shooting;NA
7067;Bjrn Bakken;M;31;NOR;1972;Shooting;NA
7068;Jill Bakken (-Linder);F;25;USA;2002;Bobsleigh;Gold
7069;Marius Bakken;M;22;NOR;2000;Athletics;NA
7069;Marius Bakken;M;26;NOR;2004;Athletics;NA
7070;Ole Bakken;M;NA;CAN;1948;Basketball;NA
7071;Ole Magnus Bakken;M;24;NOR;2012;Shooting;NA
7071;Ole Magnus Bakken;M;24;NOR;2012;Shooting;NA
7072;Billy Pierre Bakker;M;23;NED;2012;Hockey;Silver
7072;Billy Pierre Bakker;M;27;NED;2016;Hockey;NA
7073;"Cornelia Johanna Marretje ""Corrie"" Bakker (-Stigter)";F;23;NED;1968;Athletics;NA
7074;Geert Alle Bakker;M;55;NED;1976;Sailing;NA
7074;Geert Alle Bakker;M;59;NED;1980;Sailing;NA
7075;Glenys Bakker;F;43;CAN;2006;Curling;Bronze
7076;"Ina Grada ""Ineke"" Bakker (-Fagh)";F;24;NED;1980;Canoeing;NA
7077;Jarich Hendrik Bakker;M;22;NED;1996;Cycling;NA
7078;Peter Johannes Bakker;M;26;NED;1960;Rowing;NA
7079;"Robbert Franciscus ""Robert"" Bakker";M;25;NED;1988;Rowing;NA
7080;Robin Bakker;M;32;AUS;1992;Rowing;NA
7081;Steven Feico Alle Bakker;M;31;NED;1980;Sailing;NA
7081;Steven Feico Alle Bakker;M;39;NED;1988;Sailing;NA
7082;Wolter Bakker;M;47;NED;1936;Art Competitions;NA
7082;Wolter Bakker;M;47;NED;1936;Art Competitions;NA
7082;Wolter Bakker;M;47;NED;1936;Art Competitions;NA
7082;Wolter Bakker;M;47;NED;1936;Art Competitions;NA
7082;Wolter Bakker;M;47;NED;1936;Art Competitions;NA
7083;Mariya Valeryevna Baklakova;F;15;RUS;2012;Swimming;NA
7084;Vera Vasilyevna Baklanova;F;17;URS;1964;Diving;NA
7084;Vera Vasilyevna Baklanova;F;21;URS;1968;Diving;NA
7085;Lev Pavlovich Baklyshkin;M;22;URS;1956;Equestrianism;NA
7085;Lev Pavlovich Baklyshkin;M;22;URS;1956;Equestrianism;NA
7085;Lev Pavlovich Baklyshkin;M;26;URS;1960;Equestrianism;NA
7085;Lev Pavlovich Baklyshkin;M;26;URS;1960;Equestrianism;NA
7086;Pl Bak;M;26;HUN;1972;Modern Pentathlon;NA
7086;Pl Bak;M;26;HUN;1972;Modern Pentathlon;Silver
7087;Zoltn Bak;M;20;HUN;1972;Canoeing;NA
7087;Zoltn Bak;M;24;HUN;1976;Canoeing;Bronze
7088;Niki Bakogianni;F;24;GRE;1992;Athletics;NA
7088;Niki Bakogianni;F;28;GRE;1996;Athletics;Silver
7088;Niki Bakogianni;F;32;GRE;2000;Athletics;NA
7089;"Kungu ""Christine"" Bakombo";F;21;COD;1984;Athletics;NA
7089;"Kungu ""Christine"" Bakombo";F;26;COD;1988;Athletics;NA
7089;"Kungu ""Christine"" Bakombo";F;26;COD;1988;Athletics;NA
7089;"Kungu ""Christine"" Bakombo";F;29;COD;1992;Athletics;NA
7090;Pter Bakonyi (Buchwald-);M;26;HUN;1964;Fencing;NA
7090;Pter Bakonyi (Buchwald-);M;26;HUN;1964;Fencing;NA
7090;Pter Bakonyi (Buchwald-);M;30;HUN;1968;Fencing;NA
7090;Pter Bakonyi (Buchwald-);M;30;HUN;1968;Fencing;Bronze
7090;Pter Bakonyi (Buchwald-);M;34;HUN;1972;Fencing;Bronze
7091;Peter Bakonyi;M;35;CAN;1968;Fencing;NA
7091;Peter Bakonyi;M;35;CAN;1968;Fencing;NA
7091;Peter Bakonyi;M;35;CAN;1968;Fencing;NA
7091;Peter Bakonyi;M;35;CAN;1968;Fencing;NA
7092;Gyrgy Bakos;M;28;HUN;1988;Athletics;NA
7092;Gyrgy Bakos;M;28;HUN;1988;Athletics;NA
7093;Jen Bakos;M;23;HUN;1952;Athletics;NA
7094;Kroly Bakos;M;25;HUN;1968;Weightlifting;Bronze
7095;Lszl Bakos (Brazsil);M;28;HUN;1948;Wrestling;NA
7096;Michael Bakos;M;30;GER;2010;Ice Hockey;NA
7097;Pl Bakos;M;NA;HUN;1952;Rowing;NA
7098;Bla Bakosi;M;23;HUN;1980;Athletics;NA
7098;Bla Bakosi;M;23;HUN;1980;Athletics;NA
7099;Zeinab Bakour;F;26;SYR;2004;Athletics;NA
7100;"Jason ""Jaa"" Bakov";M;29;YUG;1936;Athletics;NA
7101;"Ani Stoyanova ""Anka"" Bakova";F;23;BUL;1980;Rowing;Bronze
7102;Hosam Bakr Hosam Abdin;M;22;EGY;2008;Boxing;NA
7102;Hosam Bakr Hosam Abdin;M;30;EGY;2016;Boxing;NA
7103;Basha Bakri;M;NA;SUD;1960;Shooting;NA
7104;Moustafa Bakri;M;NA;UAR;1960;Water Polo;NA
7105;Andrea Bakula;F;19;CRO;2000;Table Tennis;NA
7105;Andrea Bakula;F;26;CRO;2008;Table Tennis;NA
7105;Andrea Bakula;F;26;CRO;2008;Table Tennis;NA
7106;Barbara Bakulin (-Kobzda);F;21;POL;1972;Athletics;NA
7107;Sergey Vasilyevich Bakulin;M;25;RUS;2012;Athletics;NA
7108;Vladimir Nikolayevich Bakulin;M;29;URS;1968;Wrestling;Silver
7109;Konstantin Anatolyevich Bakun;M;31;RUS;2016;Volleyball;NA
7110;Olesya Vladimirovna Bakunova;F;20;BLR;2000;Canoeing;NA
7111;Carmel Bakurski;F;27;AUS;2004;Hockey;NA
7112;Nicolas Bal;M;19;FRA;1998;Nordic Combined;Bronze
7112;Nicolas Bal;M;19;FRA;1998;Nordic Combined;NA
7112;Nicolas Bal;M;23;FRA;2002;Nordic Combined;NA
7112;Nicolas Bal;M;23;FRA;2002;Nordic Combined;NA
7112;Nicolas Bal;M;23;FRA;2002;Nordic Combined;NA
7112;Nicolas Bal;M;27;FRA;2006;Nordic Combined;NA
7112;Nicolas Bal;M;27;FRA;2006;Nordic Combined;NA
7112;Nicolas Bal;M;27;FRA;2006;Nordic Combined;NA
7113;Florin Balaban;M;23;ROU;1992;Badminton;NA
7114;Nina Balaban;F;20;MKD;2016;Shooting;NA
7115;Desislava Balabanova;F;19;BUL;2008;Shooting;NA
7115;Desislava Balabanova;F;19;BUL;2008;Shooting;NA
7116;Hanna Serhivna Balabanova (Nepitaieva-);F;26;UKR;1996;Canoeing;NA
7116;Hanna Serhivna Balabanova (Nepitaieva-);F;26;UKR;1996;Canoeing;NA
7116;Hanna Serhivna Balabanova (Nepitaieva-);F;30;UKR;2000;Canoeing;NA
7116;Hanna Serhivna Balabanova (Nepitaieva-);F;30;UKR;2000;Canoeing;NA
7116;Hanna Serhivna Balabanova (Nepitaieva-);F;34;UKR;2004;Canoeing;Bronze
7117;Jan Balachowski;M;19;POL;1968;Athletics;NA
7117;Jan Balachowski;M;19;POL;1968;Athletics;NA
7117;Jan Balachowski;M;23;POL;1972;Athletics;NA
7118;Subramani Balada Kalaiah;M;26;IND;1988;Hockey;NA
7119;Roberto Balado Mndez;M;23;CUB;1992;Boxing;Gold
7120;Theodosios Balafas;M;24;GRE;1948;Athletics;NA
7120;Theodosios Balafas;M;28;GRE;1952;Athletics;NA
7121;Mara Rosa Balaguer Torres;F;18;ESP;1960;Gymnastics;NA
7121;Mara Rosa Balaguer Torres;F;18;ESP;1960;Gymnastics;NA
7121;Mara Rosa Balaguer Torres;F;18;ESP;1960;Gymnastics;NA
7121;Mara Rosa Balaguer Torres;F;18;ESP;1960;Gymnastics;NA
7121;Mara Rosa Balaguer Torres;F;18;ESP;1960;Gymnastics;NA
7121;Mara Rosa Balaguer Torres;F;18;ESP;1960;Gymnastics;NA
7122;Mahmoud Balah;M;26;SYR;1968;Wrestling;NA
7123;Karen Balaian;M;21;UKR;1996;Judo;NA
7124;Tibor Balajcza;M;23;HUN;1960;Athletics;NA
7125;Anzhela Anatolivna Balakhonova;F;27;UKR;2000;Athletics;NA
7125;Anzhela Anatolivna Balakhonova;F;31;UKR;2004;Athletics;NA
7126;Georgiy Ruslanovich Balakshin;M;24;RUS;2004;Boxing;NA
7126;Georgiy Ruslanovich Balakshin;M;28;RUS;2008;Boxing;Bronze
7127;Halit Balamir;M;NA;TUR;1948;Wrestling;Silver
7128;"Constantin ""Costic"" Blan";M;31;ROU;1996;Athletics;NA
7128;"Constantin ""Costic"" Blan";M;36;ROU;2000;Athletics;NA
7129;Sergiu Balan;M;22;MDA;2010;Cross Country Skiing;NA
7130;Anioara Blan-Dobre;F;22;ROU;1988;Rowing;Bronze
7130;Anioara Blan-Dobre;F;26;ROU;1992;Rowing;Silver
7131;Grard Balanche;M;20;SUI;1988;Ski Jumping;NA
7131;Grard Balanche;M;20;SUI;1988;Ski Jumping;NA
7131;Grard Balanche;M;20;SUI;1988;Ski Jumping;NA
7132;Aleksandr Sergeyevich Balandin;M;23;RUS;2012;Gymnastics;NA
7132;Aleksandr Sergeyevich Balandin;M;23;RUS;2012;Gymnastics;NA
7132;Aleksandr Sergeyevich Balandin;M;23;RUS;2012;Gymnastics;NA
7132;Aleksandr Sergeyevich Balandin;M;23;RUS;2012;Gymnastics;NA
7133;Dmitry Igorevich Balandin;M;21;KAZ;2016;Swimming;NA
7133;Dmitry Igorevich Balandin;M;21;KAZ;2016;Swimming;Gold
7134;Lev Nikolayevich Balandin;M;NA;URS;1952;Swimming;NA
7134;Lev Nikolayevich Balandin;M;NA;URS;1952;Swimming;NA
7134;Lev Nikolayevich Balandin;M;NA;URS;1956;Swimming;NA
7135;Laureniu Blnoiu;M;21;ROU;1984;Luge;NA
7136;Andrey Vladimirovich Balanov;M;32;RUS;2008;Boxing;NA
7137;Eugenio Balanqu Llpiz;M;27;CUB;1996;Athletics;NA
7137;Eugenio Balanqu Llpiz;M;31;CUB;2000;Athletics;NA
7138;Deivy Alexander Balanta Abona;M;23;COL;2016;Football;NA
7139;Kevin Alexander Balanta Licum;M;19;COL;2016;Football;NA
7140;"Tulasidas Balaraman ""Balaram""";M;19;IND;1956;Football;NA
7140;"Tulasidas Balaraman ""Balaram""";M;23;IND;1960;Football;NA
7141;Gustavo Eddy Balart Marin;M;25;CUB;2012;Wrestling;NA
7142;Fitzi Bala;M;16;ROU;1960;Weightlifting;NA
7142;Fitzi Bala;M;20;ROU;1964;Weightlifting;NA
7143;Iolanda Bala (-Ster);F;19;ROU;1956;Athletics;NA
7143;Iolanda Bala (-Ster);F;23;ROU;1960;Athletics;Gold
7143;Iolanda Bala (-Ster);F;27;ROU;1964;Athletics;Gold
7144;Viorel Bla;M;21;ROU;1972;Volleyball;NA
7145;Zdenko Bala;M;24;YUG;1964;Rowing;NA
7145;Zdenko Bala;M;24;YUG;1964;Rowing;NA
7146;Andrey Vasilyevich Balashov;M;30;URS;1976;Sailing;Silver
7146;Andrey Vasilyevich Balashov;M;34;URS;1980;Sailing;Bronze
7147;Roman Vladimirovich Balashov;M;23;RUS;2000;Water Polo;Silver
7147;Roman Vladimirovich Balashov;M;27;RUS;2004;Water Polo;Bronze
7148;Singaram Balasingam;M;24;MAS;1972;Hockey;NA
7148;Singaram Balasingam;M;28;MAS;1976;Hockey;NA
7149;Ester Balassini;F;22;ITA;2000;Athletics;NA
7149;Ester Balassini;F;26;ITA;2004;Athletics;NA
7150;Ji Balatk;M;21;TCH;1972;Basketball;NA
7151;Helena Balatkov-Erbenov;F;23;CZE;2002;Cross Country Skiing;NA
7151;Helena Balatkov-Erbenov;F;23;CZE;2002;Cross Country Skiing;NA
7151;Helena Balatkov-Erbenov;F;23;CZE;2002;Cross Country Skiing;NA
7151;Helena Balatkov-Erbenov;F;23;CZE;2002;Cross Country Skiing;NA
7151;Helena Balatkov-Erbenov;F;27;CZE;2006;Cross Country Skiing;NA
7151;Helena Balatkov-Erbenov;F;27;CZE;2006;Cross Country Skiing;NA
7151;Helena Balatkov-Erbenov;F;27;CZE;2006;Cross Country Skiing;NA
7151;Helena Balatkov-Erbenov;F;27;CZE;2006;Cross Country Skiing;NA
7152;Laszlo Levente Balatoni;M;26;HUN;1936;Alpine Skiing;NA
7153;Fulvio Balatti;M;22;ITA;1960;Rowing;Bronze
7153;Fulvio Balatti;M;26;ITA;1964;Rowing;NA
7154;Jos Balaustre;M;31;VEN;1996;Cycling;NA
7155;Vakht'ang Balavadze;M;29;URS;1956;Wrestling;Bronze
7155;Vakht'ang Balavadze;M;32;URS;1960;Wrestling;NA
7156;Boris Bal;M;18;SVK;2016;Archery;NA
7157;Jlius Bal;M;22;TCH;1924;Diving;NA
7157;Jlius Bal;M;22;TCH;1924;Swimming;NA
7157;Jlius Bal;M;26;TCH;1928;Diving;NA
7158;Peter Bal;M;22;SVK;1996;Boxing;NA
7159;Barbora Balov;F;24;SVK;2016;Table Tennis;NA
7160;ubomra Balov (-Ilanovsk);F;19;TCH;1988;Cross Country Skiing;NA
7160;ubomra Balov (-Ilanovsk);F;19;TCH;1988;Cross Country Skiing;NA
7160;ubomra Balov (-Ilanovsk);F;19;TCH;1988;Cross Country Skiing;NA
7160;ubomra Balov (-Ilanovsk);F;19;TCH;1988;Cross Country Skiing;NA
7160;ubomra Balov (-Ilanovsk);F;23;TCH;1992;Cross Country Skiing;NA
7160;ubomra Balov (-Ilanovsk);F;23;TCH;1992;Cross Country Skiing;NA
7160;ubomra Balov (-Ilanovsk);F;23;TCH;1992;Cross Country Skiing;NA
7160;ubomra Balov (-Ilanovsk);F;23;TCH;1992;Cross Country Skiing;NA
7160;ubomra Balov (-Ilanovsk);F;25;SVK;1994;Cross Country Skiing;NA
7160;ubomra Balov (-Ilanovsk);F;25;SVK;1994;Cross Country Skiing;NA
7160;ubomra Balov (-Ilanovsk);F;25;SVK;1994;Cross Country Skiing;NA
7160;ubomra Balov (-Ilanovsk);F;25;SVK;1994;Cross Country Skiing;NA
7161;Bernadett Balzs;F;17;HUN;1992;Gymnastics;NA
7161;Bernadett Balzs;F;17;HUN;1992;Gymnastics;NA
7161;Bernadett Balzs;F;17;HUN;1992;Gymnastics;NA
7161;Bernadett Balzs;F;17;HUN;1992;Gymnastics;NA
7161;Bernadett Balzs;F;17;HUN;1992;Gymnastics;NA
7161;Bernadett Balzs;F;17;HUN;1992;Gymnastics;NA
7162;Erzsbet Balzs (-Baranyai);F;27;HUN;1948;Gymnastics;Silver
7163;va Balzs (-Ozse);F;21;HUN;1964;Cross Country Skiing;NA
7163;va Balzs (-Ozse);F;21;HUN;1964;Cross Country Skiing;NA
7163;va Balzs (-Ozse);F;25;HUN;1968;Cross Country Skiing;NA
7163;va Balzs (-Ozse);F;25;HUN;1968;Cross Country Skiing;NA
7164;Istvn Balzs;M;28;HUN;1980;Archery;NA
7165;Zolt Balazs;M;21;ROU;1984;Alpine Skiing;NA
7165;Zolt Balazs;M;21;ROU;1984;Alpine Skiing;NA
7166;Zsofia Balazs;F;22;CAN;2012;Swimming;NA
7167;Zoltn Balzsfi;M;26;HUN;1988;Weightlifting;NA
7168;Louis James Balbach;M;23;USA;1920;Diving;Bronze
7168;Louis James Balbach;M;23;USA;1920;Diving;NA
7169;Arthur Balbaert;M;40;BEL;1920;Shooting;NA
7169;Arthur Balbaert;M;40;BEL;1920;Shooting;NA
7169;Arthur Balbaert;M;40;BEL;1920;Shooting;NA
7169;Arthur Balbaert;M;40;BEL;1920;Shooting;NA
7169;Arthur Balbaert;M;44;BEL;1924;Shooting;NA
7169;Arthur Balbaert;M;44;BEL;1924;Shooting;NA
7169;Arthur Balbaert;M;44;BEL;1924;Shooting;NA
7170;"Giovanni ""Mino"" Balbi Di Robecco";M;24;ITA;1920;Tennis;NA
7170;"Giovanni ""Mino"" Balbi Di Robecco";M;24;ITA;1920;Tennis;NA
7171;Guillermo Gustavo Balboa Valtierra;M;NA;MEX;1956;Weightlifting;NA
7172;Nikolay Fyodorovich Balboshin;M;27;URS;1976;Wrestling;Gold
7172;Nikolay Fyodorovich Balboshin;M;31;URS;1980;Wrestling;NA
7173;Vural Balcan;M;NA;TUR;1948;Fencing;NA
7174;Jaroslav Balcar;M;22;TCH;1976;Ski Jumping;NA
